oversamp	turnout	weight_ftf	source	vh12_source	vendorid	col0_abtid	cat.partyaffiliation	dispo	registration	prevote_reg	postvote_reg	regdate	e2012g	e2010g	e2008g	e2006g	namematch	cat.notatsample	birthyearmatch	dobmatch	cat.samezip9	cat.samestreet	cat.samezip5	cat.sametown	cat_voterstatus	vendor_num	streetnum	regaddr.ll	altstreet_match
0	Voted	0.606	2	2	XXXXX999999999	13393	NA	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	0.606	2	2	XXXXX999999999	13393	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	0.7985	1	1	99999999	13387	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	1	1	1	0	missing data	missing data	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.993	1	1	9999999	13380	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20119999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.4609	1	1	99999999	13390	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20119999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.2343	1	1	99999999	13394	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.6888	1	1	9999999	13378	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	3.3258	1	1	99999999	13385	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	4.4555	1	1	9999999	13381	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19889999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	1.6366	NA	NA	NA	13450	NA	Complete	NA	3. Not currently registered	2. Registered at a different address	NA	NA	NA	NA	NA	0	NA	missing data	missing data	NA	NA	NA	NA	NA	3	NA	NA	NA
0	"Not voted, unregistered"	0.7635	3	3	XX-999900000000000	13444	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.004	1	1	99999999	13461	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	match	match	1	0	1	1	unregistered	NA	NA	NA	NA
0	"Not voted, unregistered"	1.0842	1	1	999999999	13462	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	match	match	1	0	1	1	unregistered	NA	NA	NA	NA
0	"Not voted, unregistered"	1.5339	1	1	999999999	20600	UNK	Complete	0	-9. Refused	3. Not currently registered	NA	0	0	0	0	1	0	match	mismatch	1	0	1	1	unregistered	NA	NA	NA	NA
0	Voted	1.5814	1	1	9999999	13463	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20069999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.6226	2	2	XXXXX999999999	20599	NA	Complete	1	3. Not currently registered	1. Registered at this address	20129999	1	0	0	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	1.6362	1	1	9999999	13448	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19649999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.8503	1	1	999999999	13453	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20099999	0	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.3952	1	1	999999999	13445	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	1	0	1	1	match	mismatch	0	0	1	1	active	NA	NA	NA	NA
0	Voted	2.4169	3	3	XX-999900000000000	20601	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	2.4169	3	3	XX-999900000000000	20601	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	3.4141	1	1	99999999	13456	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	No post-election IV	2.4488	2	2	XXXXX999999999	13477	NA	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20009999	1	1	1	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	No post-election IV	2.4488	2	2	XXXXX999999999	13477	NA	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20119999	1	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	2	NA	NA	NA
0	No post-election IV	2.4488	2	2	XXXXX999999999	13477	NA	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20119999	1	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	No post-election IV	2.4488	2	2	XXXXX999999999	13477	NA	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20119999	1	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	No post-election IV	2.875	1	1	999999999	13481	UNK	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20009999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	"Not voted, unregistered"	0.8416	NA	NA	NA	13472	NA	Complete	NA	3. Not currently registered	3. Not currently registered	NA	NA	NA	NA	NA	0	NA	missing data	missing data	NA	NA	NA	NA	NA	3	NA	NA	NA
0	"Not voted, unregistered"	1.621	1	1	999999999	13465	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	1	match	match	0	0	0	0	dropped	NA	NA	NA	NA
0	"Not voted, unregistered"	2.7976	2	2	XXXXX999999999	13475	NA	Complete	1	3. Not currently registered	3. Not currently registered	19719999	0	0	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	2.7976	2	2	XXXXX999999999	13475	NA	Complete	1	3. Not currently registered	3. Not currently registered	20129999	0	0	0	0	1	NA	missing data	missing data	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	0.7178	1	1	999999999	13485	UNK	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	1	unregistered	NA	NA	NA	NA
0	Voted	0.9004	3	3	XX-999900000000000	13467	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	0	1	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	142	NA	FALSE
0	Voted	0.9004	3	3	XX-999900000000000	13467	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	142	NA	FALSE
0	Voted	1.9584	1	1	999999999	13473	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19809999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.4624	2	2	XXXXX999999999	13468	NA	Complete	1	1. Registered at this address	-1. Inapplicable	19999999	1	1	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	2.4624	2	2	XXXXX999999999	13468	NA	Complete	1	1. Registered at this address	-1. Inapplicable	19999999	1	1	1	0	1	NA	match	match	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	3.9697	1	1	999999999	13469	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19719999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	4.333	1	1	999999999	13480	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	1	1	0	missing data	missing data	1	1	1	1	active	NA	NA	NA	NA
0	No post-election IV	1.658	1	1	9999999	13504	UNK	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20129999	1	0	0	0	1	0	match	match	0	1	1	1	active	NA	NA	NA	NA
0	No post-election IV	2.0123	1	1	99999999	13490	UNK	Complete	0	-8. Don't know	"-6. Not asked, unit nonresponse (no Post-election interview)"	20019999	0	0	0	0	1	1	match	match	0	0	1	1	dropped	NA	NA	NA	NA
0	Not voted	0.5635	3	3	XX-999900000000000	13502	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.1225	3	3	XX-999900000000000	13501	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.1225	3	3	XX-999900000000000	13501	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Unknown	2.8674	1	1	99999999	13506	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.4847	2	2	XXXXX9999999	13488	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20019999	1	0	1	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	316	NA	FALSE
0	Voted	0.5031	1	1	99999999	13493	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	1	match	match	0	0	1	1	dropped	NA	NA	NA	NA
0	Voted	1.2444	1	1	99999999	13498	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.1563	1	1	99999999	13492	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.2082	1	1	99999999	13489	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19989999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	3.0063	3	3	XX-999900000000000	13500	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	3.0063	3	3	XX-999900000000000	13500	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	No post-election IV	2.0889	1	1	99999999	10645	UNK	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20069999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	0.4667	1	1	999999999	10657	UNK	Complete	1	2. Registered at a different address	-1. Inapplicable	20089999	0	0	1	0	1	1	match	match	0	0	0	0	active	NA	4660	NA	FALSE
0	Not voted	0.8302	1	1	99999999	10658	UNK	Complete	1	2. Registered at a different address	-1. Inapplicable	20119999	0	0	1	0	1	1	match	match	0	0	0	1	active	NA	2550	NA	FALSE
0	"Not voted, unregistered"	0.7663	3	3	XX-999900000000000	10663	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.8406	1	1	99999999	10654	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.282	1	1	99999999	10644	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19609999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.3555	1	1	99999999	10659	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19569999	1	1	1	1	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.7149	1	1	99999999	10649	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19609999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.5358	1	1	99999999	10648	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.6045	1	1	99999999	10642	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.715	1	1	99999999	10653	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19929999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	3.9508	1	1	99999999	10646	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19809999	1	0	1	1	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	0.8018	1	1	999999999	10680	UNK	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	1	unregistered	NA	503	NA	FALSE
0	Voted	0.7007	1	1	99999999	10673	UNK	Complete	1	3. Not currently registered	1. Registered at this address	20129999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.7444	1	1	99999999	10676	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19939999	1	0	0	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	0.9895	1	1	99999999	10681	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.0578	1	1	999999999	10669	UNK	Complete	1	2. Registered at a different address	-1. Inapplicable	20089999	1	1	1	0	1	1	match	match	0	0	0	0	active	NA	2730	NA	TRUE
0	Voted	1.5289	1	1	999999999	10672	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.9791	1	1	99999999	10679	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19889999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.2541	1	1	999999999	10665	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20099999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.3409	1	1	99999999	10682	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19809999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.5335	3	3	XX-999900000000000	10677	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	2.5335	3	3	XX-999900000000000	10677	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	2.5335	3	3	XX-999900000000000	10677	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	2.5335	3	3	XX-999900000000000	10677	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	0	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	2.7373	1	1	99999999	10670	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19849999	1	0	1	1	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	1.2005	1	1	999999999	13515	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	0	0	0	0	1	0	match	match	1	0	1	1	inactive	NA	NA	NA	NA
0	"Not voted, unregistered"	2.3716	1	1	999999999	13511	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	0	unregistered	NA	NA	NA	NA
0	"Not voted, unregistered"	4.3409	1	1	999999999	13512	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	1	unregistered	NA	NA	NA	NA
0	Voted	1.1538	1	1	999999999	13519	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	20129999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	1636	NA	FALSE
0	Voted	1.3246	1	1	999999999	13514	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.0521	1	1	999999999	13516	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	19989999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.2966	1	1	999999999	13523	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19869999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.6496	1	1	999999999	13524	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19989999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	3.4828	1	1	999999999	13508	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20119999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	4.1271	1	1	999999999	20611	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19909999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	4.4828	1	1	999999999	13518	NPA	Complete	1	2. Registered at a different address	-1. Inapplicable	20089999	0	0	1	0	1	1	missing data	missing data	0	0	0	0	active	NA	NA	NA	NA
0	"Not voted, unregistered"	3.8175	1	1	999999999	40617	REP	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	match	match	1	0	1	1	multipleAppearances	NA	NA	NA	NA
0	Voted	1.1933	1	1	999999999	60613	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.6197	1	1	99999999	13545	IND	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	1	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.0936	1	1	99999999	13544	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.1022	1	1	99999999	30621	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20029999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.8755	1	1	99999999	13542	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	3.6744	1	1	999999999	13540	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	20069999	1	1	1	1	1	0	match	match	1	0	1	1	active	NA	2691	NA	TRUE
0	Voted	3.9682	1	1	99999999	13533	IND	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	4.5316	1	1	99999999	13529	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	No post-election IV	0.8019	1	1	999999999	10687	DEM	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	19609999	1	1	1	0	1	0	match	match	0	1	0	0	active	NA	NA	NA	NA
0	No post-election IV	1.089	1	1	999999999	10694	REP	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	19859999	1	1	1	1	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
0	No post-election IV	2.1041	1	1	999999999	10691	NPA	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	19769999	1	1	1	1	1	0	match	mismatch	0	1	0	1	active	NA	NA	NA	NA
0	"Not voted, unregistered"	0.3007	1	1	999999999	10702	NPA	Complete	0	3. Not currently registered	3. Not currently registered	20079999	0	0	0	0	1	0	match	match	0	1	0	1	dropped	NA	NA	NA	NA
0	"Not voted, unregistered"	0.5724	2	2	XXXXX9999999	10700	NA	Complete	1	3. Not currently registered	3. Not currently registered	19879999	1	0	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	0.5724	2	2	XXXXX9999999	10700	NA	Complete	1	3. Not currently registered	3. Not currently registered	19969999	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	0.5724	2	2	XXXXX9999999	10700	NA	Complete	1	3. Not currently registered	3. Not currently registered	19939999	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	0.5724	2	2	XXXXX9999999	10700	NA	Complete	1	3. Not currently registered	3. Not currently registered	19939999	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	0.5724	2	2	XXXXX9999999	10700	NA	Complete	1	3. Not currently registered	3. Not currently registered	20059999	0	0	0	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	0.5724	2	2	XXXXX9999999	10700	NA	Complete	1	3. Not currently registered	3. Not currently registered	20099999	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	0.5362	1	1	999999999	10690	UNK	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	0	unregistered	NA	23861	NA	FALSE
0	Voted	1.3691	1	1	99999999	10699	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	1	1	0	0	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
0	Voted	1.3743	1	1	999999999	10697	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19829999	1	1	1	1	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
0	Voted	1.4204	1	1	999999999	10696	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19889999	1	1	1	1	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
0	Voted	1.4215	1	1	999999999	10692	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19819999	1	1	1	1	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
0	Voted	1.6679	1	1	999999999	10703	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19889999	1	0	1	1	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
0	Voted	1.6723	1	1	999999999	10686	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20059999	1	1	1	1	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
0	Voted	1.6775	1	1	999999999	10688	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19829999	1	0	1	1	1	1	match	mismatch	0	0	0	0	active	NA	NA	NA	NA
0	Voted	1.9044	1	1	999999999	10698	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	1	0	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
0	Voted	2.4186	1	1	999999999	10689	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19869999	1	1	1	1	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
0	Voted	3.0707	3	3	XX-999900000000000	10705	NA	Complete	1	3. Not currently registered	1. Registered at this address	NA	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	3.0707	3	3	XX-999900000000000	10705	NA	Complete	1	3. Not currently registered	1. Registered at this address	NA	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	3.0707	3	3	XX-999900000000000	10705	NA	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	3.0707	3	3	XX-999900000000000	10705	NA	Complete	1	3. Not currently registered	1. Registered at this address	NA	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	No post-election IV	0.6567	3	3	XX-999900000000000	13561	NA	Complete	1	3. Not currently registered	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	1	0	0	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	2.3327	1	1	999999999	20621	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	19999999	0	0	0	0	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
0	"Not voted, unregistered"	1.0177	1	1	999999999	13554	NPA	Complete	1	3. Not currently registered	3. Not currently registered	20039999	0	0	0	0	1	1	match	match	0	0	0	0	inactive	NA	NA	NA	NA
0	Voted	0.1833	1	1	999999999	13571	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19849999	1	1	1	1	1	1	match	match	0	0	0	0	active	NA	NA	NA	NA
0	Voted	0.2405	1	1	999999999	30630	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	0	0	1	0	1	0	match	match	0	1	0	1	active	NA	NA	NA	NA
