oversamp	turnout	weight_ftf	source	vh12_source	vendorid	col0_abtid	cat.partyaffiliation	dispo	registration	prevote_reg	postvote_reg	regdate	e2012g	e2010g	e2008g	e2006g	namematch	cat.notatsample	birthyearmatch	vendorbirthyear	dobmatch	vendordob	cat.samezip9	cat.samestreet	cat.samezip5	cat.sametown	cat_voterstatus	vendor_num
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	70063	NA	Other non-contact	0	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	60063	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	70061	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	60063	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	80065	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	10179	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	80063	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	80065	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	70066	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	NA	NA	xx	30424	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
NA	NA	NA	NA	NA	xx	50416	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
NA	NA	NA	NA	NA	xx	50419	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
NA	NA	NA	NA	NA	xx	50421	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
NA	NA	NA	NA	NA	xx	50424	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
NA	NA	NA	2	2	xxxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20110000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20100000	1	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	19920000	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20040000	1	1	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30420	NA	Other non-contact	1	NA	NA	20040000	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30420	NA	Other non-contact	1	NA	NA	20070000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30421	NA	Other non-contact	1	NA	NA	20100000	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	19940000	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30421	NA	Other non-contact	1	NA	NA	20000000	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30421	NA	Other non-contact	1	NA	NA	20040000	1	1	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	50429	NA	Other non-contact	1	NA	NA	20080000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	50429	NA	Other non-contact	1	NA	NA	20080000	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20020000	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20050000	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	19960000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20080000	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	19970000	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20060000	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20060000	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	19970000	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	50429	NA	Other non-contact	1	NA	NA	19920000	1	1	0	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20090000	0	1	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	19920000	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	19920000	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	19880000	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20030000	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxxx	50429	NA	Other non-contact	1	NA	NA	20120000	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20120000	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxxx	30422	NA	Other non-contact	1	NA	NA	20120000	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxxx	40427	NA	Other non-contact	1	NA	NA	20120000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	30425	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	12419	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	12419	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	12419	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	50428	NA	Other non-contact	1	NA	NA	NA	1	1	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	50426	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	40425	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	40425	NA	Other non-contact	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	30427	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	50427	NA	Other non-contact	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	50427	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	50427	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	50427	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	30427	NA	Other non-contact	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	40420	NA	Other non-contact	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	30425	NA	Other non-contact	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	30425	NA	Other non-contact	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	12419	NA	Other non-contact	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	50428	NA	Other non-contact	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	50428	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	30431	NA	Other non-contact	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	50425	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	50428	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	30425	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	30431	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	50427	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	50426	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	50426	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	30431	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	12419	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	50423	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	50426	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	50415	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	50423	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	50420	NA	Other non-contact	0	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	50426	NA	Other non-contact	0	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	50426	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	50427	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	40420	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	30431	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	50427	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	12419	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	50420	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	30431	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	50426	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	50427	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	2	2	xxxxxxxxxxxxx	30080	NA	Other non-contact	1	NA	NA	20100000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	12799	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	12799	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	12799	NA	Other non-contact	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	12799	NA	Other non-contact	1	NA	NA	NA	1	1	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxx	12799	NA	Other non-contact	1	NA	NA	NA	1	1	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	NA	NA	xx	910558	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
NA	NA	NA	NA	NA	xx	920558	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
NA	NA	NA	NA	NA	xx	920603	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	30202	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	30202	NA	Other non-contact	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	30202	NA	Other non-contact	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20591	NA	Other non-contact	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20587	NA	Other non-contact	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20596	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20588	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20592	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20591	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20593	NA	Other non-contact	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20593	NA	Other non-contact	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20594	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20594	NA	Other non-contact	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20595	NA	Other non-contact	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20589	NA	Other non-contact	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20594	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20591	NA	Other non-contact	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxx	20595	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxx	20593	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxx	20594	NA	Other non-contact	1	NA	NA	NA	0	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxx	20590	NA	Other non-contact	1	NA	NA	NA	1	1	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxx	20590	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	20593	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	20597	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	20591	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	20591	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	20591	NA	Other non-contact	0	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	20591	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
NA	NA	NA	2	2	xxxxxxxxxxxx	20607	NA	Other non-contact	1	NA	NA	20100000	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
NA	NA	NA	2	2	xxxxxxxxxxxxxx	20607	NA	Other non-contact	1	NA	NA	19910000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20608	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20608	NA	Other non-contact	1	NA	NA	NA	0	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	20606	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxx	20609	NA	Other non-contact	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxx	20609	NA	Other non-contact	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxx	20608	NA	Other non-contact	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	13582	NA	Other non-contact	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	13614	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	13622	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxx	13622	NA	Other non-contact	1	NA	NA	NA	0	0	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
NA	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	13582	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
